Id,SalePrice
2735,134830.34365624844
2736,137085.54239954447
2737,120535.94153660045
2738,139670.98259953535
2739,159500.04350157693
2740,134708.3956804292
2741,147992.63378214318
2742,152540.22102898426
2743,159713.49024654075
2744,165706.856363538
2745,143438.92762965572
2746,134757.91920749974
2747,146209.4668260745
2748,128525.93661752969
2749,129757.43796801227
2750,126452.38179507082
2751,136784.05937250084
2752,202161.9695341543
2753,147308.45236131886
2754,195955.95965525848
2755,137281.69020869312
2756,95469.22013488351
2757,73991.53456699436
2758,94759.93750834002
2759,160355.01177783357
2760,124008.87093460296
2761,141342.63049504117
2762,142708.47533174732
2763,190907.49865164736
2764,150113.30984172388
2765,276250.8611104028
2766,137867.33639161426
2767,86050.07647926584
2768,130613.55539951693
2769,131450.19609488532
2770,139595.78602831793
2771,105003.99320526667
2772,110642.44862523154
2773,168222.9223379876
2774,144564.2136588541
2775,120960.20544623952
2776,144422.58005968333
2777,141983.48944653428
2778,105474.34292376682
2779,129140.63329217551
2780,97309.75130509879
2781,94828.2013856135
2782,94739.31247678888
2783,93152.90388203932
2784,119019.06451664632
2785,140815.31890509484
2786,68460.41899736018
2787,131248.72910668724
2788,76856.1217769844
2789,166328.221854503
2790,94780.36334461099
2791,107082.8735164982
2792,58780.501209114766
2793,154438.04628987744
2794,98488.08823823924
2795,124026.5545738636
2796,99386.09718444034
2797,201672.0961139199
2798,109847.03349663039
2799,119482.43004712318
2800,71730.41719004222
2801,113045.32023661869
2802,128796.89197413114
2803,170455.84754109153
2804,130962.02434828355
2805,98252.049017117
2806,81855.26282745543
2807,155661.23820967766
2808,147813.7749145566
2809,129952.80881959536
2810,125099.31717322752
2811,162438.82890561383
2812,165693.66626691556
2813,163051.09001059632
2814,160731.11858756517
2815,109696.72018434109
2816,235104.8627034898
2817,156236.81399197527
2818,131508.20315413273
2819,170886.94207547803
2820,137223.86792918434
2821,110194.29124314275
2822,190640.4597509302
2823,313001.6599845514
2824,172934.59585652794
2825,146533.87161863747
2826,130344.95514594865
2827,138984.53427799616
2828,219479.0044512905
2829,225458.1290394263
2830,226766.25184237838
2831,175085.75176668254
2832,248419.50141693055
2833,293193.952721329
2834,215823.98343946008
2835,220858.1199998938
2836,193176.24566099705
2837,163483.55040678184
2838,154108.83764707914
2839,172603.14891381978
2840,201682.58373462656
2841,205882.80712689727
2842,236964.97629108137
2843,151809.30742395332
2844,176904.5922098145
2845,125720.5055791909
2846,210573.57059830983
2847,210109.46787661855
2848,219071.02224886796
2849,200391.8493821686
2850,279569.4602329326
2851,216714.86975168643
2852,238177.98436027966
2853,239071.0876105967
2854,141095.35676125006
2855,203046.72652991087
2856,198842.22958806457
2857,191579.13047348603
2858,208705.41287209286
2859,106917.84679870172
2860,119739.97316742229
2861,127136.06119752809
2862,188805.46023066007
2863,130263.7247066224
2864,247376.2799750919
2865,134948.69089687717
2866,139406.23677387479
2867,101104.47417347987
2868,96869.26995255977
2869,98452.28857032576
2870,119265.35608525277
2871,82193.92977738597
2872,48508.184638422324
2873,99527.91297787837
2874,151514.84259204453
2875,115337.9339789414
2876,162158.66252800977
2877,146220.9195369229
2878,159014.67036905937
2879,136894.39241615366
2880,107826.21873410897
2881,148797.48799835262
2882,180645.48146729803
2883,192606.7180931647
2884,204234.35736937626
2885,185397.09022874842
2886,239073.99135545548
2887,103056.53744357504
2888,146421.4700747448
2889,62604.48915186043
2890,83557.11954292338
2891,139346.0487879763
2892,44303.016913276566
2893,74496.04212768475
2894,55699.61519323152
2895,324048.49188347737
2896,269871.0718048993
2897,215319.50971338555
2898,151065.7925567736
2899,208879.1945637704
2900,157239.28791373898
2901,217139.38896222186
2902,190895.75490963372
2903,317215.6053941204
2904,335217.6082073165
2905,80546.39539217892
2906,187186.21394717818
2907,112157.78921172005
2908,126274.46245443616
2909,156467.75267118934
2910,79528.65207379273
2911,83126.47796048893
2912,148841.2167279077
2913,83483.6144042348
2914,81098.39731274387
2915,89280.76688056221
2916,84407.02376693574
2917,173692.6760446373
2918,118081.99807453611
2919,225268.15055498015
